PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,Payment,EXCEEDS_ROUNDED_NOTIONAL_AMOUNT,CANCEL,CORRECT,NEW,Number_of_observations,CANCEL_ONLY,CORRECT_ONLY,NEW_ONLY
105.83574075268834,38133897.84946237,4033748872.1908603,34,18,11,157.0,186,7,11,139.0
105.83975018181809,32733727.272727273,3453784540.4545455,7,14,11,85.0,110,3,11,71.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.74725322580645,20892741.93548387,2210712570.16129,2,3,3,56.0,62,0,3,53.0
105.74068336283189,23187173.451327432,2451766836.0088496,6,13,11,89.0,113,2,11,76.0
105.89765465116275,29709302.325581394,3148462197.6744184,8,4,4,78.0,86,0,4,74.0
106.40749277108432,29906265.060240965,3182862662.6506023,7,2,0,81.0,83,2,0,79.0
106.24687666666665,28528833.333333332,3035874703.4375,5,10,9,77.0,96,1,9,67.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.5234444444444,31203703.703703705,3326086250.0,6,5,1,48.0,54,4,1,43.0
106.56313292682925,21932804.87804878,2337138733.121951,2,9,5,68.0,82,4,5,59.0
106.56883733333338,27013333.333333332,2880457220.0,5,7,6,62.0,75,1,6,55.0
102.8525577192982,15935263.157894736,1695809091.9,1,16,11,87.0,114,5,11,71.0
106.99055243902433,21265243.902439024,2275621023.1707315,3,8,7,67.0,82,1,7,59.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.22540227272724,16512386.363636363,1770268779.2613637,1,14,14,61.0,88,0,14,47.0
107.44400096153842,21172596.153846152,2275381275.7211537,3,10,6,88.0,104,4,6,78.0
107.02754836065586,22491311.475409836,2404912941.803279,6,14,11,97.0,122,3,11,83.0
106.90204133333332,18519333.333333332,1981277042.5333333,0,5,3,67.0,75,2,3,62.0
106.88168985507247,18099550.72463768,1933112107.1376812,1,2,2,65.0,69,0,2,63.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.46316969696987,22087171.717171717,2353124145.858586,4,15,14,70.0,99,1,14,55.0
106.14606826923077,22545096.153846152,2382482319.7115383,5,10,7,87.0,104,3,7,77.0
106.03062899999993,23686600.0,2505245227.0,1,9,9,82.0,100,0,9,73.0
106.51871454545453,17310181.818181816,1848480699.090909,0,3,3,49.0,55,0,3,46.0
107.01557658823532,20494705.88235294,2194131498.470588,3,6,5,74.0,85,1,5,68.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.93258904109587,27821917.80821918,2920606841.0958905,5,1,1,71.0,73,0,1,70.0
106.22425641025642,17665897.435897436,1867589656.6666667,1,2,2,35.0,39,0,2,33.0
106.93913380281688,20336197.183098592,2174994950.352113,4,7,7,57.0,71,0,7,50.0
106.38450119047621,24891071.42857143,2649007045.2380953,8,4,4,76.0,84,0,4,72.0
106.1452793333333,15365888.888888888,1629383351.8222222,0,14,11,65.0,90,3,11,51.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.32705882352941,19970588.23529412,2126373941.1764705,1,1,1,32.0,34,0,1,31.0
105.34115102040816,25404081.63265306,2675979871.428571,4,3,1,45.0,49,2,1,42.0
106.16029124999999,20400781.25,2170503252.65625,1,8,8,49.0,64,0,8,41.0
106.32901627906978,23569534.88372093,2509532756.976744,4,6,5,75.0,86,1,5,69.0
107.32683099999998,25053600.0,2689477038.0,4,2,0,48.0,50,2,0,46.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.25088965517237,18656551.724137932,2001948056.413793,0,1,0,28.0,29,1,0,27.0
106.53658674698794,20827831.325301204,2211258165.7349396,4,6,4,73.0,83,2,4,67.0
106.82429999999998,20802934.782608695,2223003888.0434785,8,12,12,68.0,92,0,12,56.0
106.39361168316833,21264158.415841583,2257491478.811881,3,14,14,73.0,101,0,14,59.0
105.5708541666667,15883958.333333334,1666183708.3333333,2,0,0,48.0,48,0,0,48.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.67407903225805,17803225.80645161,1903390216.2903225,1,2,2,27.0,31,0,2,25.0
106.55225769230765,16500000.0,1754251278.8461537,0,2,1,49.0,52,1,1,47.0
106.520896875,20828125.0,2223265378.125,1,0,0,64.0,64,0,0,64.0
106.84197073170732,18623414.63414634,1989705063.4146342,1,1,1,39.0,41,0,1,38.0
106.45752941176463,18725490.19607843,1996369490.1960785,2,6,3,42.0,51,3,3,36.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.86096419753085,28763456.790123455,3044888672.839506,6,3,3,75.0,81,0,3,72.0
105.99778444444448,29757777.777777776,3160595591.111111,8,10,5,75.0,90,5,5,65.0
105.93336266666667,21765866.666666668,2299353680.6666665,3,4,4,68.0,75,0,4,64.0
106.3075,16513793.103448275,1752663663.7931035,0,3,3,52.0,58,0,3,49.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.27086226415095,25981132.0754717,2754591754.716981,4,6,0,47.0,53,6,0,41.0
106.52655813953488,13744186.046511628,1465945889.5348837,0,9,4,73.0,86,5,4,64.0
105.70244357142859,22591607.14285714,2395840557.5,1,5,3,48.0,56,2,3,43.0
106.45830112359546,15597191.011235954,1652688456.741573,0,7,3,79.0,89,4,3,72.0
106.03707777777781,17595333.333333332,1868285920.5555556,0,1,1,43.0,45,0,1,42.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.96004130434783,21364782.608695652,2274194002.152174,1,1,1,44.0,46,0,1,43.0
105.82031200000002,16240000.0,1721528552.0,0,10,2,63.0,75,8,2,53.0
106.51643705882353,17369117.647058822,1852923636.764706,2,2,2,64.0,68,0,2,62.0
105.85793647058829,28482117.647058822,3026023263.152941,6,2,2,81.0,85,0,2,79.0
106.55747307692307,20211538.46153846,2149769353.8461537,1,1,1,50.0,52,0,1,49.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.0998218604651,14590930.232558139,1555588672.0697675,0,1,0,42.0,43,1,0,41.0
105.58052105263157,29742807.01754386,3143146410.5263157,8,1,0,56.0,57,1,0,55.0
105.44078767123288,17082191.78082192,1807072441.0958905,1,5,3,65.0,73,2,3,60.0
106.26696784615388,18630769.230769232,1974346412.9230769,3,8,4,53.0,65,4,4,45.0
118.84995000000004,18432500.0,2017299901.3888888,1,4,2,30.0,36,2,2,26.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.71860000000005,17794307.692307692,1882858503.876923,1,2,1,62.0,65,1,1,60.0
105.17798358208955,24578358.208955225,2585940624.776119,2,1,1,65.0,67,0,1,64.0
105.59105754237292,28346186.440677967,2997552777.881356,5,5,2,111.0,118,3,2,106.0
105.11262313432839,18641641.791044775,1956249655.074627,3,9,2,123.0,134,7,2,114.0
104.20806585365857,20858536.585365854,2182055980.487805,2,4,3,75.0,82,1,3,71.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.69384375,21502083.333333332,2239626022.9166665,1,0,0,48.0,48,0,0,48.0
104.8247673913043,16766304.347826088,1740296492.9347825,2,2,0,44.0,46,2,0,42.0
105.953,100000000.0,10595299999.999998,1,0,0,1.0,1,0,0,1.0
105.72576428571426,13821428.57142857,1464219476.1904762,1,0,0,42.0,42,0,0,42.0
105.23532,16111111.111111112,1686333971.1111112,0,0,0,45.0,45,0,0,45.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.84596189189185,20391891.891891893,2159494662.1621623,1,4,0,70.0,74,4,0,66.0
106.51360499999996,25906500.0,2764144580.0,5,6,4,50.0,60,2,4,44.0
105.78674561403507,15400000.0,1632550947.368421,1,0,0,57.0,57,0,0,57.0
105.70646909090907,13195454.545454545,1395542294.6363637,1,6,1,48.0,55,5,1,42.0
106.44303959183671,26477346.93877551,2824947535.102041,5,0,0,49.0,49,0,0,49.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.15641632653067,19090000.0,2012875898.9795918,2,4,2,43.0,49,2,2,39.0
106.75666548387099,17741935.48387097,1895387795.1612904,0,2,2,28.0,31,0,2,26.0
106.22102266666666,30377777.777777776,3235756103.5555553,3,1,1,43.0,45,0,1,42.0
106.12087428571431,16809523.80952381,1782494424.2857144,0,1,1,40.0,42,0,1,39.0
104.93113529411767,22588235.29411765,2354397394.117647,0,1,1,15.0,17,0,1,14.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.38616666666667,17300000.0,1842145166.6666667,1,0,0,15.0,15,0,0,15.0
105.28960625,16377187.5,1723640591.34375,0,1,1,30.0,32,0,1,29.0
105.8329396875,17937500.0,1897056084.0625,0,5,3,56.0,64,2,3,51.0
105.64175500000002,24163500.0,2542421155.9,5,0,0,40.0,40,0,0,40.0
106.50952454545452,20373939.393939395,2161570114.242424,3,10,8,48.0,66,2,8,38.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.6069341935484,19437096.774193548,2073316209.548387,1,4,3,24.0,31,1,3,20.0
106.33620597222219,20282083.333333332,2167466668.611111,1,11,10,51.0,72,1,10,40.0
106.46512526315789,18189263.157894738,1945144858.4210527,1,3,3,32.0,38,0,3,29.0
106.8009340909091,22431818.181818184,2404474836.3636365,3,6,3,35.0,44,3,3,29.0
107.02567375000008,16703750.0,1787612572.0833333,0,8,5,35.0,48,3,5,27.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.7425576923077,16153846.153846154,1726638269.2307692,0,5,0,21.0,26,5,0,16.0
106.64955555555555,33910555.55555555,3589053783.3333335,1,0,0,18.0,18,0,0,18.0
105.51370322580648,19142580.64516129,1996076748.387097,0,2,2,27.0,31,0,2,25.0
105.90571684210524,19245614.03508772,2041523915.7894738,0,8,8,41.0,57,0,8,33.0
106.34366157142854,15914285.714285715,1693550676.7142856,1,1,1,68.0,70,0,1,67.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.33370021857921,17438251.36612022,1850166127.4863389,1,3,3,177.0,183,0,3,174.0
106.2500770786517,22407008.42696629,2384860909.424157,2,2,0,176.0,178,2,0,174.0
106.27359112044826,19051456.582633052,2024617387.5462184,5,9,9,339.0,357,0,9,330.0
106.45888838383844,17345505.05050505,1846048260.979798,0,3,1,194.0,198,2,1,191.0
117.2199961904762,17693537.414965987,2956393744.557823,3,4,2,141.0,147,2,2,137.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.59056888888885,15710000.0,1674241621.2345679,0,5,1,75.0,81,4,1,70.0
106.53764782051286,14997884.615384616,1597896688.1871796,1,7,6,143.0,156,1,6,136.0
106.79921369565217,18400760.86956522,1965362338.3021739,2,8,3,173.0,184,5,3,165.0
106.7356883606558,15526311.475409836,1658507943.4262295,0,5,3,114.0,122,2,3,109.0
102.200686122449,17415938.775510203,1848865096.0204082,0,4,1,93.0,98,3,1,89.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.88338125000001,22698958.333333332,2430939288.0208335,1,0,0,96.0,96,0,0,96.0
106.42577203539825,17037610.619469028,1819729536.238938,0,2,2,109.0,113,0,2,107.0
106.6248337837838,15964864.864864865,1696762986.4864864,0,3,3,105.0,111,0,3,102.0
106.62526966824643,17608094.786729857,1881109729.791469,1,4,4,203.0,211,0,4,199.0
106.47625606666666,13486733.333333334,1436095749.6666667,0,4,4,142.0,150,0,4,138.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.44623439153445,19324089.947089948,2057143397.6190476,7,5,3,181.0,189,2,3,176.0
106.66837389999993,17185965.0,1834419911.4,1,2,0,198.0,200,2,0,196.0
106.52917170506899,19008207.37327189,2025210363.3525345,6,14,10,193.0,217,4,10,179.0
106.47874416107379,17117114.09395973,1823280312.0872483,4,2,2,145.0,149,0,2,143.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.94545467980313,16354679.802955665,1749698271.182266,1,15,10,178.0,203,5,10,163.0
107.00630814285712,18595142.85714286,1989724937.857143,2,7,7,126.0,140,0,7,119.0
107.00418938271608,18208641.97530864,1949458038.1234567,1,0,0,162.0,162,0,0,162.0
106.74034760638301,19347500.0,2070000165.531915,1,4,4,181.0,188,0,4,177.0
107.2220533333333,16982830.188679244,1820325984.535849,1,1,0,158.0,159,1,0,157.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.62910910052908,20265595.23809524,2059627004.2923281,0,5,2,182.0,189,3,2,177.0
107.04684913385834,25514960.62992126,2735830979.5275593,5,3,1,123.0,127,2,1,120.0
105.9321240875912,26623883.211678833,2827583693.138686,1,4,2,131.0,137,2,2,127.0
106.0997493617021,23526489.36170213,2497719028.4574466,6,3,3,182.0,188,0,3,179.0
106.50185020689646,22800593.103448275,2432040016.034483,2,5,4,136.0,145,1,4,131.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.38078253968246,22848333.333333332,2431431500.15873,1,1,1,124.0,126,0,1,123.0
107.23140922330094,18560970.87378641,1988213763.1262136,2,1,0,102.0,103,1,0,101.0
106.42007225531913,17874000.0,1907413254.06383,2,8,8,219.0,235,0,8,211.0
107.33639190849695,56701620.26143791,6087878906.468497,247,25,14,726.0,765,11,14,701.0
107.4372071321695,36937244.38902743,3969503885.672818,68,7,5,389.0,401,2,5,382.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.74013972067029,40643966.48044693,4401911491.386871,65,3,2,353.0,358,1,2,350.0
107.34081248826293,34904267.6056338,3752058071.7605634,21,7,2,204.0,213,5,2,197.0
107.27530855468754,25123242.1875,2699649196.015625,17,5,5,246.0,256,0,5,241.0
105.87878898823524,28473152.94117647,2948535069.682353,25,4,2,419.0,425,2,2,415.0
106.82225379652618,25844168.734491315,2763697097.866005,16,3,2,398.0,403,1,2,395.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.63128605263148,24496845.39473684,2615304803.8519735,13,5,5,294.0,304,0,5,289.0
106.27699787072254,24658998.098859314,2622595524.676806,16,5,4,517.0,526,1,4,512.0
105.98205207386346,22854770.59659091,2423001976.7329545,18,30,28,646.0,704,2,28,616.0
106.15569773333333,24122666.666666668,2562244722.866667,14,15,14,421.0,450,1,14,406.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.39517593103444,23582517.24137931,2488719644.2586207,8,9,6,275.0,290,3,6,266.0
105.94511470588239,19207347.05882353,2037830982.764706,3,6,6,328.0,340,0,6,322.0
106.29985096209911,27518775.51020408,2925909854.431487,22,7,5,331.0,343,2,5,324.0
106.63448284090919,21582977.272727273,2301111373.001818,11,18,16,406.0,440,2,16,388.0
105.7579239710145,22399884.057971016,2371824540.9768114,13,10,9,326.0,345,1,9,316.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.68980127490033,21358085.65737052,2259148570.8535857,5,7,5,239.0,251,2,5,232.0
105.14896411149824,22632935.540069688,2380426797.083972,16,7,4,563.0,574,3,4,556.0
105.20497712802761,22659134.948096886,2385814619.446367,16,18,14,546.0,578,4,14,528.0
105.15206609615386,22103321.153846152,2325109416.298077,11,10,6,504.0,520,4,6,494.0
104.80554098039231,21255117.647058822,2227775782.7843137,8,4,4,502.0,510,0,4,498.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.93916280098291,20900643.734643735,2194729910.5528255,12,18,10,379.0,407,8,10,361.0
104.75831716763001,20977254.335260116,2196294198.045087,5,12,11,323.0,346,1,11,311.0
105.33247023255825,20880413.436692506,2199676998.9204135,11,15,12,360.0,387,3,12,345.0
104.93516789473688,17976466.165413532,1896609655.9298246,4,30,25,344.0,399,5,25,314.0
105.54587250596664,18324384.248210024,1932667123.3914082,4,31,29,359.0,419,2,29,328.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.53973702127662,19832808.510638297,2093459033.9716313,0,3,0,138.0,141,3,0,135.0
105.78838896226412,21495235.849056605,2276396120.6698112,5,5,4,203.0,212,1,4,198.0
106.2653915428571,22210460.0,2361336824.0,6,17,13,320.0,350,4,13,303.0
106.16477933054391,20108744.769874476,2135885271.5271966,5,3,3,233.0,239,0,3,230.0
105.71705299107134,20031361.60714286,2115621519.095982,5,18,16,414.0,448,2,16,396.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.47225373563224,24545137.931034483,2519965847.327586,15,9,5,334.0,348,4,5,325.0
104.69958477045901,21834291.417165667,2286769886.3732533,11,11,10,480.0,501,1,10,469.0
104.19225222011386,22620170.777988616,2357485036.980645,16,5,3,519.0,527,2,3,514.0
104.02632023809524,22372553.968253966,2327049605.677778,17,11,9,610.0,630,2,9,599.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.74825306451605,18641774.19354839,1934769413.141129,4,10,5,481.0,496,5,5,471.0
103.34445537067526,20062850.082372323,2072361769.184514,6,13,12,582.0,607,1,12,569.0
103.9543603005465,21667546.44808743,2254659730.532787,7,7,6,353.0,366,1,6,346.0
,,,0,0,0,0.0,0,0,0,0.0
103.33979157894733,12199868.421052631,1258893601.1842105,0,10,5,137.0,152,5,5,127.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.75658891891894,22006858.108108107,2277662490.0,7,2,1,293.0,296,1,1,291.0
103.42937018072297,18919156.626506023,1956841518.6084337,1,13,13,306.0,332,0,13,293.0
104.2740265900384,19650881.22605364,2050654843.5440612,9,4,2,516.0,522,2,2,512.0
104.5255614144737,19524226.97368421,2043030436.0361843,7,9,6,289.0,304,3,6,280.0
106.88196894568698,19205277.955271564,2068886050.64377,3,4,2,307.0,313,2,2,303.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.79548603305784,18487077.134986226,1937524096.4421487,8,5,5,353.0,363,0,5,348.0
104.11618763602259,21114651.031894933,2198752716.3001876,9,15,10,508.0,533,5,10,493.0
,,,0,0,0,0.0,0,0,0,0.0
103.28803743500866,21999688.041594453,2272369229.166378,12,3,0,574.0,577,3,0,571.0
103.56903457999996,17993454.0,1861718380.579,2,8,7,485.0,500,1,7,477.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.98815658371042,17718144.79638009,1824947572.1809955,3,6,5,431.0,442,1,5,425.0
103.28279031578955,19091888.42105263,1972655438.1210527,9,10,9,456.0,475,1,9,446.0
103.58700843902444,17542707.31707317,1817745558.878049,2,15,11,384.0,410,4,11,369.0
103.79491766081868,19254415.204678364,1999454614.6637428,2,16,15,311.0,342,1,15,295.0
103.34744427745659,17048323.699421965,1761929893.3468208,5,8,5,333.0,346,3,5,325.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.0523759764705,20617941.17647059,2125043494.1887057,16,23,23,379.0,425,0,23,356.0
102.96514075425783,19818990.2676399,2047778105.9416058,6,11,9,391.0,411,2,9,380.0
102.826422559415,20893455.21023766,2151683189.952468,20,16,10,521.0,547,6,10,505.0
101.48851299082578,22736935.779816512,2308645726.5596333,16,6,6,533.0,545,0,6,527.0
101.44464027972029,19586853.146853145,1987307247.6773891,5,12,7,410.0,429,5,7,398.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
100.84458153846154,17574076.923076924,1772694236.1538463,1,6,4,120.0,130,2,4,114.0
,,,0,0,0,0.0,0,0,0,0.0
101.15871365638766,16868502.20264317,1706721154.4052863,2,5,5,217.0,227,0,5,212.0
101.430470625,18014791.666666668,1829057011.5833333,6,11,11,218.0,240,0,11,207.0
101.87641790055251,21448618.784530386,2188226453.5911603,5,5,4,172.0,181,1,4,167.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
102.04598000000003,22561058.82352941,2302153279.096471,3,0,0,85.0,85,0,0,85.0
,,,0,0,0,0.0,0,0,0,0.0
101.672888929504,19216840.731070496,1953955565.456919,7,15,14,354.0,383,1,14,339.0
101.59023645885301,19175710.72319202,1950779421.6857855,9,8,7,386.0,401,1,7,378.0
102.31655394285724,20236933.333333332,2071364571.8495238,12,9,8,508.0,525,1,8,499.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.09036183023863,21152891.24668435,2180381379.111406,7,4,4,369.0,377,0,4,365.0
103.57664371882086,17481859.410430837,1810272535.0884354,4,6,6,429.0,441,0,6,423.0
103.79869224944309,20932293.98663697,2173516181.885078,5,12,9,428.0,449,3,9,416.0
103.21507814058961,19524829.93197279,2023283067.8684807,7,19,16,406.0,441,3,16,387.0
103.57418372950828,17966106.557377048,1863079986.0459018,4,9,7,228.0,244,2,7,219.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
103.58155570281126,20459759.036144577,2120716858.4401605,9,4,3,242.0,249,1,3,238.0
103.6674460218978,19115693.430656936,1982690590.1459854,6,8,4,262.0,274,4,4,254.0
103.9602444444445,16680895.061728396,1734576155.5975308,2,9,7,308.0,324,2,7,299.0
104.11010331564982,20148116.710875332,2098261276.411671,6,11,10,356.0,377,1,10,345.0
104.7791513414634,17776829.268292684,1862289568.6585367,3,9,8,229.0,246,1,8,220.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.23575308411225,15182211.83800623,1582546621.4654207,1,11,11,299.0,321,0,11,288.0
104.19312496644288,15130402.684563758,1576062006.5436242,0,12,10,276.0,298,2,10,264.0
104.58770668316839,16215346.534653466,1697477728.861386,0,12,10,180.0,202,2,10,168.0
105.05676416666681,14516666.666666666,1525220157.625,0,12,6,222.0,240,6,6,210.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.77366010471206,14892722.513089005,1561192174.8167539,0,2,2,187.0,191,0,2,185.0
104.92299790697672,13767587.209302325,1443929467.4593024,1,11,10,151.0,172,1,10,140.0
105.30488992187482,16159348.958333334,1701827018.4765625,2,16,11,357.0,384,5,11,341.0
105.79340750000003,21875763.333333332,2316258859.902167,11,6,5,349.0,360,1,5,343.0
105.68335710526316,19418466.165413532,2050872639.3233082,6,6,3,257.0,266,3,3,251.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.6487399056604,18547311.320754718,1955739142.9764152,4,6,6,200.0,212,0,6,194.0
106.26532297777779,19832888.888888888,2107790109.3333333,7,7,7,211.0,225,0,7,204.0
105.93307657777781,19413015.555555556,2060451597.3404443,7,3,3,219.0,225,0,3,216.0
105.29616577215197,17893417.721518986,1876712737.5696204,3,24,21,350.0,395,3,21,326.0
105.25825433070871,19295590.551181104,2032732115.6456692,7,13,11,230.0,254,2,11,217.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.47900714285718,12743730.158730159,1345721538.8857143,0,3,2,121.0,126,1,2,118.0
105.84837530973455,21450650.442477874,2271692951.426991,8,8,8,210.0,226,0,8,202.0
106.03412415929202,19017730.088495575,2014158299.4274335,7,8,8,210.0,226,0,8,202.0
105.76703958579895,18676284.02366864,1974613588.4805915,9,10,9,319.0,338,1,9,309.0
106.23213841121485,14769766.355140187,1569075518.0841122,3,14,12,188.0,214,2,12,174.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.9944336571429,17235200.0,1829944379.2,2,3,3,169.0,175,0,3,166.0
106.17168712871286,26108465.346534654,2768699973.6633663,7,12,12,178.0,202,0,12,166.0
106.11268795000004,18595850.0,1971835328.625,2,0,0,200.0,200,0,0,200.0
106.13037653333335,18285333.333333332,1941962720.0,3,4,3,143.0,150,1,3,139.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.43934005813952,19471046.51162791,2073656109.9418604,1,3,3,166.0,172,0,3,163.0
106.2780087837838,18857445.945945945,2005334035.2027028,0,3,2,143.0,148,1,2,140.0
106.31294936170215,21125872.340425532,2246807797.5659575,5,13,13,209.0,235,0,13,196.0
106.2329516,19925440.0,2117288916.44,4,8,8,234.0,250,0,8,226.0
105.47122527675288,19747667.896678966,2097964169.3136532,5,10,7,254.0,271,3,7,244.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.25895770750986,18151679.841897234,1929627740.632411,8,6,6,241.0,253,0,6,235.0
106.04609260089686,21540403.587443948,2284470680.9058294,4,7,6,210.0,223,1,6,203.0
105.89676474358984,16882371.794871796,1787057841.3461537,4,12,11,289.0,312,1,11,277.0
105.49538949438205,15527932.584269663,1637711312.1882021,2,5,4,347.0,356,1,4,342.0
104.8481944159544,17427592.592592593,1830324663.1367521,3,1,1,349.0,351,0,1,348.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.7474559624413,15744605.633802816,1664585916.4929578,0,3,2,208.0,213,1,2,205.0
106.08239821138223,15972154.471544715,1694590374.5528455,1,9,9,228.0,246,0,9,219.0
106.42495913385837,20346055.118110236,2165792873.555118,3,14,12,228.0,254,2,12,214.0
106.39845064285707,15930000.0,1694920169.1857142,1,3,3,134.0,140,0,3,131.0
106.36437724832207,13688590.604026845,1456823117.6510067,1,7,7,135.0,149,0,7,128.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.40522762886599,16371134.020618556,1743318907.4639175,1,4,4,89.0,97,0,4,85.0
106.46034330645163,16111032.258064516,1714721226.2903225,4,14,14,222.0,248,0,14,208.0
105.94174540469972,21354386.4229765,2254059790.7258487,14,16,16,351.0,383,0,16,335.0
106.14799818867925,17417698.11320755,1838906265.1792452,5,13,13,239.0,265,0,13,226.0
105.92781736147752,14895290.237467019,1577250619.9366755,0,14,14,351.0,379,0,14,337.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
105.67012483146065,18755505.61797753,1977985067.7902622,2,1,1,265.0,267,0,1,264.0
105.91392595744688,18275034.04255319,1927008922.8829787,3,4,4,227.0,235,0,4,223.0
105.36320705111389,49196019.65923984,5197181111.575164,199,20,14,729.0,763,6,14,709.0
106.03100915611809,39288713.080168776,4166864080.06962,90,18,17,439.0,474,1,17,421.0
106.44533216666676,29314261.904761903,3121585892.2380953,56,25,20,375.0,420,5,20,350.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.43432544910182,28443688.622754492,3026949908.4131737,36,16,13,305.0,334,3,13,289.0
